sender,receiver,amount,ip,timestamp,status,isFraud
user18,6787586592,2327,142.155.252.159,2026-02-12 15:56:53,success,0
user48,6685976694,26760,94.100.249.197,2026-02-25 02:02:34,fraud,1
user19,6943844829,8255,114.86.116.120,2026-02-14 03:37:37,success,0
user17,6434850992,7438,100.196.65.175,2026-01-21 01:59:28,success,0
user17,7185908660,8712,131.247.150.159,2026-03-21 14:21:35,success,0
user12,9611875087,4551,133.169.29.131,2026-03-13 15:09:31,success,0
user34,9960635231,7509,93.106.53.93,2026-01-05 05:33:24,success,0
user8,7169770383,44027,251.242.181.68,2026-03-13 19:05:25,fraud,1
user42,6727379666,16601,153.214.201.14,2026-02-21 02:24:04,success,0
user49,7499511133,10927,229.228.216.213,2026-02-12 20:32:59,success,0
user7,8575021179,16476,86.184.233.44,2026-01-04 18:27:40,success,0
user41,7946104463,48805,244.13.36.139,2026-01-31 10:03:26,fraud,1
user45,7051936462,15990,122.92.212.176,2026-02-10 03:52:31,fraud,1
user5,8876097312,17108,23.183.253.3,2026-01-25 08:40:58,fraud,1
user15,8515573311,5848,75.10.155.198,2026-03-04 15:32:49,success,0
user13,8493595387,32004,123.139.225.124,2026-01-22 12:05:28,success,0
user19,7931475303,19712,254.112.34.155,2026-02-10 20:16:14,success,0
user16,7861587192,2046,240.154.208.125,2026-02-09 04:28:43,success,0
user22,6442349740,22969,251.111.173.10,2026-01-06 13:58:42,fraud,1
user48,6828723094,41280,162.76.160.126,2026-02-28 00:00:06,success,0
user21,7444904507,16157,168.51.36.103,2026-02-27 06:37:01,success,0
user21,7740642236,47868,73.135.88.12,2026-03-12 18:23:27,fraud,1
user46,8841727633,18927,12.54.65.210,2026-02-12 00:35:45,success,0
user6,6723860825,12693,33.236.67.124,2026-02-25 22:10:43,success,0
user42,8730008120,10026,71.28.204.246,2026-02-05 08:41:07,success,0
user35,6118820577,18833,96.246.5.89,2026-01-10 04:13:33,success,0
user7,8561673252,26681,209.192.45.10,2026-02-07 23:29:44,success,0
user24,8490823137,16731,255.254.3.189,2026-02-27 23:56:05,fraud,1
user13,9271641770,47350,183.253.30.34,2026-01-11 11:04:47,success,0
user44,6576287477,9094,143.128.66.98,2026-01-19 01:39:39,success,0
user2,8102102258,36232,120.147.174.224,2026-02-03 08:34:03,success,0
user9,6424495710,37385,224.61.53.175,2026-02-07 23:06:08,success,0
user6,9751192339,31451,131.195.163.111,2026-02-21 10:15:44,fraud,1
user4,8795036344,10606,10.185.3.58,2026-02-04 20:21:38,success,0
user3,9349998860,35329,224.93.126.118,2026-02-08 09:16:18,fraud,1
user36,9188059648,15662,19.65.210.44,2026-02-20 07:07:34,fraud,1
user25,8261316064,8972,5.129.215.51,2026-03-09 00:37:45,success,0
user47,6454286926,37135,65.55.151.137,2026-01-29 12:30:04,fraud,1
user8,6029703338,27532,179.36.208.46,2026-02-18 01:21:38,success,0
user48,8174056866,13922,39.61.220.103,2026-02-06 13:00:34,success,0
user37,7010438409,40130,15.213.70.147,2026-02-07 05:19:00,fraud,1
user32,6010051971,19244,221.49.154.230,2026-01-15 14:57:16,fraud,1
user11,6662786059,11996,188.185.51.133,2026-03-13 13:52:49,success,0
user18,6778924170,10468,78.217.189.60,2026-01-26 11:43:19,success,0
user39,8410139750,47540,170.173.98.128,2026-01-27 13:40:19,fraud,1
user20,9018049819,7954,10.203.44.11,2026-01-17 04:28:16,success,0
user28,9196556923,46458,53.35.222.69,2026-01-13 11:44:19,fraud,1
user34,6828167660,29144,127.105.206.140,2026-01-06 13:08:02,success,0
user21,7688221950,1147,81.206.135.129,2026-01-13 07:45:58,success,0
user30,6055578462,6089,16.23.62.176,2026-01-19 22:16:27,success,0
user44,6684901058,37971,42.139.219.30,2026-03-01 09:26:29,success,0
user43,8958032896,20904,85.36.173.44,2026-01-09 17:42:06,success,0
user2,6561222023,1351,24.95.34.238,2026-01-01 16:02:02,success,0
user2,8391383904,35746,120.79.142.242,2026-02-28 06:05:39,fraud,1
user50,6145770783,43483,81.183.130.89,2026-02-22 21:37:21,fraud,1
user27,9082216908,31928,72.163.126.10,2026-02-07 14:11:10,success,0
user23,7393723796,10342,28.73.188.92,2026-02-12 08:02:33,success,0
user23,7252294622,31723,51.37.32.95,2026-02-10 03:28:14,fraud,1
user8,6547399235,30977,35.18.30.188,2026-01-06 05:08:42,success,0
user46,8415958277,41388,206.137.245.210,2026-03-16 19:04:41,success,0
user3,6632964319,4263,12.31.188.255,2026-02-18 21:54:02,success,0
user25,7109928740,33920,137.158.130.223,2026-01-07 15:45:52,success,0
user19,6525162104,12948,223.203.4.2,2026-02-24 06:06:00,success,0
user43,8143168932,38116,142.119.208.76,2026-02-15 06:16:22,success,0
user35,7181533148,24390,48.82.173.198,2026-03-02 22:53:36,success,0
user24,7236938535,48690,221.211.24.117,2026-01-30 06:46:18,success,0
user22,7880914615,31639,226.95.214.58,2026-03-12 04:50:54,success,0
user30,8827490982,22201,225.225.51.66,2026-03-10 17:32:13,fraud,1
user42,6882756988,17201,225.75.29.179,2026-01-30 13:41:35,fraud,1
user13,9531464989,48615,213.241.41.164,2026-03-20 15:44:05,fraud,1
user23,7622835727,3893,111.134.127.46,2026-02-07 09:50:56,success,0
user47,7498316722,22130,248.142.91.9,2026-03-19 13:15:56,fraud,1
user34,6266114754,37139,134.110.54.32,2026-02-24 01:01:48,success,0
user47,7480621199,33929,105.56.238.119,2026-01-17 22:45:42,success,0
user29,8529206737,23143,13.64.27.213,2026-03-10 19:58:07,success,0
user5,9313017711,28031,94.156.178.14,2026-03-21 01:02:33,fraud,1
user22,8472290847,13889,139.176.218.157,2026-01-08 02:25:41,success,0
user37,8456848734,48482,232.27.143.72,2026-01-13 21:07:13,success,0
user11,9084540770,33342,182.5.246.89,2026-02-06 12:10:11,success,0
user6,8362663848,34169,225.141.34.237,2026-03-04 05:30:10,fraud,1
user20,9985088711,15336,245.90.192.138,2026-02-03 16:00:12,success,0
user1,8673274287,21445,235.162.149.192,2026-02-21 11:33:47,fraud,1
user21,8869822100,21190,127.183.248.131,2026-03-13 06:16:12,fraud,1
user12,7249949502,7959,130.107.193.90,2026-01-28 13:43:39,success,0
user14,8160215165,35035,142.170.91.154,2026-03-12 03:11:43,fraud,1
user29,9700869506,32114,57.1.190.243,2026-01-16 11:25:07,success,0
user18,7582070719,17091,100.197.134.10,2026-02-01 14:56:03,fraud,1
user46,6533867108,48558,182.245.175.179,2026-01-26 04:31:16,success,0
user18,9846541969,27073,46.61.84.207,2026-03-13 02:30:32,fraud,1
user7,6755367654,24551,229.120.130.168,2026-02-11 04:55:02,success,0
user17,9274669861,36572,101.87.126.139,2026-02-20 03:35:10,success,0
user18,7116869575,25340,35.237.245.34,2026-03-02 05:06:24,success,0
user7,8254911324,47797,245.186.112.206,2026-02-16 20:30:34,success,0
user26,6580093146,37705,165.10.212.117,2026-02-11 15:40:30,success,0
user32,9978039666,28394,143.68.39.253,2026-01-05 00:31:03,fraud,1
user49,8969930703,47531,144.11.39.40,2026-02-04 23:42:55,fraud,1
user9,8686514867,21491,224.231.142.235,2026-03-16 06:20:20,fraud,1
user50,9238632990,25993,212.81.169.88,2026-03-09 06:21:46,fraud,1
user24,7135882176,13846,123.172.250.212,2026-01-31 05:46:18,success,0
user2,9562325329,34728,135.34.233.137,2026-01-23 14:36:30,success,0
user50,7626019079,39681,52.56.92.71,2026-02-04 18:32:46,success,0
user33,6522143751,7423,247.190.180.38,2026-02-06 20:00:23,success,0
user46,6233888431,25524,64.191.87.40,2026-02-10 17:12:00,success,0
user1,9577120275,38658,246.103.221.174,2026-01-04 11:43:42,fraud,1
user47,8046865718,9260,229.134.18.149,2026-01-11 22:42:33,success,0
user44,8008977700,6725,109.112.50.111,2026-01-07 23:12:33,success,0
user15,9349376665,4715,212.89.55.111,2026-03-21 16:29:50,success,0
user3,8871912068,43602,43.31.166.131,2026-02-28 21:15:28,success,0
user20,8687394596,2833,248.240.16.201,2026-03-11 05:29:51,success,0
user16,9161880250,12933,160.247.98.130,2026-01-26 06:24:36,success,0
user22,9813714657,42844,205.120.174.179,2026-01-07 07:03:36,success,0
user12,6763165668,9320,60.67.22.118,2026-03-12 23:42:34,success,0
user43,7286346282,23073,159.37.232.52,2026-02-28 04:36:06,fraud,1
user35,8291795055,29100,76.242.25.20,2026-03-11 12:25:27,success,0
user25,7188535716,1368,49.65.174.67,2026-01-29 04:50:06,success,0
user26,9845325375,2810,211.33.207.59,2026-03-06 14:04:37,success,0
user10,6672421376,20972,81.11.205.80,2026-02-10 04:32:27,success,0
user40,9039443122,12809,164.229.110.163,2026-01-28 14:15:34,success,0
user32,9702733361,33319,129.95.114.77,2026-03-05 21:14:35,success,0
user33,8821827440,45863,211.52.159.109,2026-02-02 10:21:25,fraud,1
user10,8517712019,19184,247.137.75.99,2026-03-17 07:05:05,success,0
user23,7438095239,12521,91.88.71.172,2026-03-12 20:16:32,success,0
user30,6533757865,34461,98.179.192.38,2026-02-11 03:31:42,success,0
user19,7112137121,11609,223.157.170.209,2026-03-19 12:50:15,success,0
user4,8740736024,39539,81.18.45.153,2026-02-18 14:44:51,success,0
user7,6208103346,1300,167.205.235.250,2026-02-20 01:58:19,success,0
user9,8479405772,16273,78.126.52.126,2026-02-08 12:36:15,fraud,1
user34,6292616027,16384,53.227.184.162,2026-01-05 13:27:34,success,0
user37,8005383498,47575,91.144.45.41,2026-03-19 05:24:12,fraud,1
user28,6105509724,40155,53.248.99.145,2026-03-05 15:40:53,fraud,1
user12,8978069275,41233,12.217.227.220,2026-02-27 10:38:54,success,0
user26,7984025583,43236,163.214.105.231,2026-03-08 07:55:53,success,0
user38,7014892769,11616,104.191.108.97,2026-01-23 14:21:12,success,0
user32,9466192451,27480,249.63.210.48,2026-01-20 07:58:28,fraud,1
user1,6828960113,20208,53.125.63.187,2026-01-22 09:44:13,fraud,1
user29,8178309842,31090,198.149.216.15,2026-01-04 14:12:04,fraud,1
user23,9754642538,5846,119.36.30.167,2026-02-19 08:07:18,success,0
user20,7469349001,15410,117.15.57.47,2026-01-15 04:57:27,fraud,1
user23,8067383159,15614,124.108.252.221,2026-02-15 01:48:51,fraud,1
user45,6503896137,9739,36.74.139.161,2026-01-14 06:19:57,success,0
user31,6778424977,20939,50.92.83.185,2026-02-16 08:18:18,fraud,1
user34,9999581016,30332,165.33.191.21,2026-01-26 13:38:58,fraud,1
user45,9246756925,41287,100.229.89.203,2026-03-14 06:58:39,success,0
user37,9114203787,38227,2.63.100.236,2026-02-22 16:44:18,fraud,1
user22,8262865228,18309,147.116.157.9,2026-03-20 02:16:55,fraud,1
user33,7979347206,23695,67.113.244.235,2026-02-26 04:33:56,success,0
user16,7999112052,33400,19.161.29.210,2026-01-17 14:35:43,success,0
user32,8957576731,5706,40.73.88.12,2026-03-20 02:47:57,success,0
user40,6594910367,46462,244.140.56.111,2026-02-22 06:59:36,success,0
user20,6508979797,45653,201.112.14.57,2026-03-17 03:19:07,success,0
user31,9623661439,27011,181.51.136.219,2026-02-15 18:53:09,fraud,1
user1,9229574770,21056,216.21.225.19,2026-01-25 15:18:08,fraud,1
user9,8065577071,7763,215.244.81.198,2026-02-16 08:26:25,success,0
user30,7570749264,46601,87.24.156.157,2026-01-20 12:45:12,fraud,1
user49,9963070359,22869,130.112.65.164,2026-03-11 06:52:29,fraud,1
user48,9693875900,689,118.71.145.139,2026-03-18 17:44:48,success,0
user18,7512635318,127,70.210.208.93,2026-03-08 23:32:47,success,0
user37,8183507730,10982,233.250.201.103,2026-01-17 16:40:26,success,0
user18,8930010178,10585,20.219.108.135,2026-01-09 22:01:02,success,0
user12,7124860966,49884,213.5.203.47,2026-02-20 18:15:03,fraud,1
user27,9239144416,49843,146.79.205.69,2026-01-09 14:44:37,success,0
user13,9366066266,26247,245.9.31.177,2026-01-05 13:08:28,success,0
user6,8712313415,4129,90.5.97.99,2026-02-26 12:11:44,success,0
user43,9891037681,38045,252.162.5.228,2026-01-19 07:43:37,success,0
user19,8730021990,6183,208.214.109.247,2026-03-19 19:38:50,success,0
user26,9225522986,26159,192.197.44.126,2026-03-15 07:56:13,fraud,1
user24,6572240071,12144,7.173.224.231,2026-02-17 07:20:39,success,0
user2,7332551579,33330,22.7.114.20,2026-02-22 04:51:57,fraud,1
user25,7047553358,40204,3.178.49.2,2026-02-13 01:59:15,fraud,1
user39,7392263766,13008,232.104.115.243,2026-03-21 14:22:20,success,0
user40,7484811813,20693,110.252.97.16,2026-03-11 03:17:12,fraud,1
user7,7529406213,15988,14.109.219.130,2026-02-17 06:24:07,success,0
user31,6695002806,985,202.216.97.102,2026-01-17 23:59:51,success,0
user20,7347182962,4212,19.117.70.199,2026-02-11 09:10:49,success,0
user45,7053979686,47602,18.172.65.139,2026-03-15 03:00:46,success,0
user49,7807161476,5043,146.169.112.246,2026-01-24 01:35:02,success,0
user7,8513010668,24545,86.64.155.236,2026-03-10 18:30:54,success,0
user17,8288459933,10118,120.83.77.92,2026-02-02 10:05:29,success,0
user12,6479402756,28158,102.161.60.122,2026-03-18 23:45:21,fraud,1
user35,8185976341,10286,54.92.138.151,2026-03-04 04:45:11,success,0
user18,9770259554,4259,148.251.252.70,2026-01-31 12:24:09,success,0
user2,6761544419,31171,23.123.66.20,2026-02-10 09:10:32,fraud,1
user8,6271665368,7295,115.167.25.136,2026-01-09 22:35:13,success,0
user26,9642808819,48085,24.243.74.164,2026-03-07 09:15:56,fraud,1
user4,6919045164,12441,65.161.27.184,2026-01-16 15:05:51,success,0
user26,7734835704,5109,124.52.174.146,2026-02-13 08:30:21,success,0
user24,9189685084,41089,218.202.228.40,2026-02-26 22:00:42,success,0
user45,9732127449,37755,12.208.48.144,2026-02-22 17:26:56,success,0
user38,8728240568,2001,54.56.252.14,2026-01-18 10:07:12,success,0
user28,8898808029,36272,36.62.51.162,2026-02-11 03:49:24,success,0
user37,6504836425,24179,181.2.243.42,2026-02-08 01:10:05,fraud,1
user8,6953858641,39755,82.31.135.41,2026-03-09 15:44:25,success,0
user29,6953442616,39529,5.242.61.191,2026-01-03 17:19:47,success,0
user7,9038319360,2157,184.220.105.181,2026-02-16 01:04:02,success,0
user42,6546883772,6727,184.165.89.11,2026-02-01 11:20:24,success,0
user3,7546593757,14262,171.214.22.115,2026-02-01 18:54:50,success,0
user34,7819159120,8195,14.38.112.156,2026-03-21 03:47:20,success,0
user1,8428328853,45335,61.38.149.43,2026-01-20 22:39:42,fraud,1
user19,6636672379,39181,164.69.151.215,2026-02-24 08:30:20,success,0
user41,6454422042,26276,212.234.231.48,2026-03-03 23:12:22,success,0
user5,7435671597,38566,186.110.191.6,2026-03-20 05:52:13,fraud,1
user32,7228444044,34140,146.201.68.220,2026-02-05 18:20:58,fraud,1
user29,8020677893,25524,170.83.31.17,2026-02-01 08:54:59,fraud,1
user23,6851515733,31585,190.223.219.207,2026-01-30 20:24:47,fraud,1
user40,7728742553,34384,57.152.190.106,2026-03-04 08:16:25,success,0
user19,9519761181,12366,162.167.71.217,2026-01-05 11:44:54,success,0
user16,7858565651,26968,39.39.123.253,2026-01-20 16:39:51,success,0
user42,6913016823,37165,37.56.234.92,2026-03-17 16:32:10,success,0
user19,7815997478,13186,217.204.122.246,2026-02-26 20:57:44,success,0
user44,6592682659,47985,8.190.255.150,2026-01-15 17:10:01,success,0
user18,9313320353,32627,204.105.250.146,2026-01-19 14:10:04,success,0
user43,7669051118,31227,82.118.148.48,2026-03-12 17:44:54,fraud,1
user8,6982354921,14953,15.9.195.122,2026-02-05 08:11:40,success,0
user4,9158800356,33682,23.233.190.188,2026-02-12 14:10:54,fraud,1
user47,6916608997,25520,51.45.135.155,2026-03-16 17:06:11,success,0
user37,7243766895,20254,125.51.56.164,2026-03-04 15:08:49,fraud,1
user32,7367052916,341,201.68.122.83,2026-01-15 02:36:26,success,0
user43,7814534151,15200,53.15.151.140,2026-02-24 05:43:21,fraud,1
user10,8059265019,10131,193.203.144.175,2026-01-14 17:28:41,success,0
user11,8293305208,7729,252.19.31.231,2026-02-07 18:40:03,success,0
user27,8843958287,8362,185.41.27.238,2026-02-28 19:29:48,success,0
user50,6140177803,26926,8.215.70.226,2026-02-11 01:43:03,fraud,1
user33,7764835601,13594,252.209.38.155,2026-03-12 19:21:45,success,0
user8,6526415575,44920,193.19.109.218,2026-01-14 17:58:52,success,0
user11,6569408197,12599,210.83.28.130,2026-01-13 19:11:04,success,0
user5,6316002983,30499,141.89.129.56,2026-01-13 10:49:30,success,0
user21,6583046190,37665,92.70.243.165,2026-02-24 17:43:08,fraud,1
user33,8252733000,18371,165.167.130.219,2026-02-01 02:21:43,fraud,1
user29,9368982430,23403,9.154.255.43,2026-01-20 21:34:19,success,0
user3,6178734393,31352,225.177.190.245,2026-03-19 05:38:09,success,0
user45,7661211138,42395,91.70.201.55,2026-02-28 08:31:38,success,0
user23,7218729178,41225,210.245.161.241,2026-02-11 18:43:14,success,0
user28,6243733281,42228,24.31.147.169,2026-03-08 05:00:12,success,0
user22,6561014975,31020,114.155.121.229,2026-03-10 07:49:14,fraud,1
user44,8136092091,38147,75.65.151.146,2026-03-01 23:06:04,success,0
user29,8092845382,12211,115.102.4.155,2026-01-07 00:10:49,success,0
user41,7278374951,27223,40.105.38.193,2026-01-26 18:55:44,fraud,1
user20,7717518430,40948,63.217.178.248,2026-03-05 12:41:24,fraud,1
user23,8724518432,27679,10.236.42.176,2026-03-16 08:56:30,fraud,1
user12,9268380508,43747,101.44.102.178,2026-01-02 02:49:07,success,0
user42,7136673005,15232,112.198.153.90,2026-01-24 22:23:26,success,0
user43,6327657153,44147,178.35.165.234,2026-01-18 20:25:34,success,0
user36,9919367865,42727,209.89.105.95,2026-02-21 00:47:43,fraud,1
user6,9123492634,35864,160.37.241.66,2026-03-04 22:56:26,fraud,1
user7,6712856436,36297,66.152.110.235,2026-01-21 20:41:21,success,0
user6,7209647299,26495,167.6.116.247,2026-02-14 06:40:49,fraud,1
user18,6145511238,44613,126.204.234.226,2026-02-25 21:52:44,fraud,1
user13,8913573603,8196,246.67.151.179,2026-03-08 23:50:47,success,0
user5,8438757211,22649,39.123.130.38,2026-02-10 08:33:32,fraud,1
user45,9806135344,33587,133.182.5.170,2026-01-31 13:01:32,success,0
user13,7765781937,13289,242.88.79.212,2026-01-07 05:58:00,success,0
user7,8251487667,448,120.9.79.184,2026-02-23 00:42:03,success,0
user40,9751640314,7388,95.220.58.247,2026-01-05 06:30:58,success,0
user42,6202144513,49741,83.209.243.100,2026-02-16 17:12:47,fraud,1
user32,7612488396,38599,90.82.239.36,2026-02-07 10:24:48,success,0
user47,8264967576,17494,59.132.102.53,2026-02-07 15:07:26,fraud,1
user12,7648000927,588,65.234.106.171,2026-01-06 07:20:37,success,0
user38,7861442425,41849,22.134.106.5,2026-03-02 11:34:07,success,0
user20,7206963694,25564,190.191.79.238,2026-01-09 03:19:54,fraud,1
user30,9652805728,33393,95.252.216.179,2026-03-13 02:30:04,fraud,1
user16,6710862931,17785,54.49.130.110,2026-01-25 03:09:05,fraud,1
user18,6058550876,19514,59.176.213.139,2026-01-09 17:21:18,success,0
user10,9722078246,34879,50.175.178.89,2026-01-08 00:27:36,fraud,1
user24,7724461094,46208,122.24.141.240,2026-03-17 13:53:34,success,0
user12,8079873762,15457,87.99.124.114,2026-02-18 19:05:36,success,0
user43,9771386441,10835,187.140.122.207,2026-03-03 01:27:25,success,0
user6,9860627024,41160,62.130.54.159,2026-01-06 00:25:44,success,0
user28,7011943359,900,248.240.53.45,2026-02-22 01:16:27,success,0
user23,7778566968,43408,79.240.192.132,2026-02-05 03:18:58,fraud,1
user14,8052865456,40604,234.52.76.36,2026-03-15 03:09:34,fraud,1
user39,8300296189,22866,32.156.244.43,2026-02-15 21:43:20,success,0
user33,7421673320,2352,21.26.104.84,2026-03-07 15:25:52,success,0
user4,9700291930,42086,149.213.182.148,2026-03-09 05:16:48,fraud,1
user29,6709158971,48698,79.205.244.201,2026-02-24 12:35:19,success,0
user38,8169097908,40377,178.65.133.154,2026-01-10 21:04:05,fraud,1
user32,9027680541,19798,11.69.132.251,2026-02-08 19:06:36,success,0
user9,6835074044,22564,253.193.163.100,2026-02-18 12:24:05,success,0
user40,9672769134,25032,6.65.255.58,2026-01-16 03:54:44,fraud,1
user48,8278958703,45200,56.233.205.64,2026-02-14 16:12:15,fraud,1
user44,9840808597,1814,30.190.110.67,2026-02-24 08:08:21,success,0
user33,8333472595,35478,89.23.170.156,2026-03-02 20:04:44,success,0
user9,9849865604,14931,241.213.103.50,2026-03-06 22:44:45,success,0
user45,7350575110,1409,201.97.207.96,2026-02-17 18:15:07,success,0
user2,7613952644,31071,124.198.174.181,2026-01-18 20:29:50,success,0
user19,8480793974,43280,110.18.172.135,2026-01-15 00:19:36,fraud,1
user29,7871752509,46213,105.107.239.223,2026-01-21 02:40:49,success,0
user26,9293231479,49622,215.53.176.197,2026-02-20 07:36:35,fraud,1
user19,9392322105,28186,111.122.214.229,2026-03-10 03:48:06,fraud,1
user22,8621235114,23772,86.4.32.71,2026-02-15 18:08:39,fraud,1
user22,7320826063,9855,148.63.58.68,2026-01-17 20:20:59,success,0
user34,6104108969,42015,88.36.87.204,2026-02-19 16:28:26,success,0
user31,7128572725,17627,114.9.26.148,2026-01-22 04:04:18,success,0
user26,8806557001,36963,204.242.244.30,2026-01-29 16:34:21,success,0
user42,9190082054,17668,177.110.31.203,2026-01-07 03:34:40,fraud,1
user50,6156750217,8747,83.236.143.203,2026-01-26 00:22:41,success,0
user45,9677245173,28484,172.60.178.78,2026-01-07 02:29:56,fraud,1
user46,8357639522,43582,220.60.41.192,2026-01-11 10:23:17,success,0
user3,9054883764,22064,255.243.43.22,2026-02-23 02:27:29,fraud,1
user29,6451095781,2122,126.210.169.198,2026-01-26 14:21:44,success,0
user15,7471938217,28920,2.93.165.98,2026-03-17 22:39:24,fraud,1
user41,6652419514,3811,78.179.59.6,2026-02-28 09:01:32,success,0
user21,6053941065,11679,224.58.92.8,2026-02-24 06:28:23,success,0
user43,8526217191,40224,177.253.108.131,2026-02-05 12:07:27,fraud,1
user41,9620678539,12146,15.101.116.163,2026-01-01 13:12:18,success,0
user16,7274796785,43567,251.13.152.77,2026-03-11 09:44:30,fraud,1
user1,9988678555,10420,150.147.58.35,2026-03-05 02:09:02,success,0
user47,9344868394,737,96.24.233.36,2026-01-20 21:09:09,success,0
user10,9387296629,1102,197.137.131.63,2026-03-10 15:01:47,success,0
user36,6423004975,41871,74.22.233.151,2026-02-01 08:54:11,success,0
user18,7955001684,6533,242.42.12.175,2026-03-11 17:33:57,success,0
user32,8921132722,44030,19.61.5.185,2026-01-31 14:54:22,fraud,1
user19,7709694797,151,22.218.183.236,2026-01-02 01:22:26,success,0
user11,7326062489,15692,243.64.81.87,2026-03-07 16:30:36,success,0
user7,8743010156,26247,238.130.10.37,2026-03-08 17:34:00,fraud,1
user11,6998219874,7740,87.181.169.213,2026-01-30 05:06:40,success,0
user42,9568108738,5945,91.82.149.55,2026-01-19 05:07:34,success,0
user4,7964235044,30669,236.113.109.149,2026-02-17 04:07:58,success,0
user3,7875402107,21809,56.25.209.192,2026-01-23 12:39:46,fraud,1
user31,7897130220,44169,189.163.115.83,2026-01-18 18:33:01,success,0
user30,9271533170,28537,201.236.250.247,2026-02-05 23:07:48,success,0
user47,7813417932,16348,36.131.11.151,2026-02-13 14:20:38,fraud,1
user22,9992240547,1510,221.140.97.134,2026-02-14 00:23:02,success,0
user18,7843325450,43195,32.28.254.7,2026-01-09 16:37:16,success,0
user44,6057117873,16346,79.120.144.68,2026-03-21 14:21:57,fraud,1
user40,7462217878,31068,14.21.156.151,2026-03-04 09:26:13,fraud,1
user33,9529096849,30285,32.105.91.228,2026-02-15 03:29:53,fraud,1
user23,8337741873,48788,48.135.27.232,2026-01-16 11:47:29,success,0
user37,7995060652,10621,88.112.115.150,2026-02-19 18:07:04,success,0
user17,6746466190,22722,140.127.124.1,2026-03-10 12:52:22,success,0
user27,9294430197,26400,209.209.254.193,2026-02-19 04:04:51,fraud,1
user18,9419486617,10393,238.142.38.33,2026-02-24 23:53:29,success,0
user24,9379076226,7676,26.163.222.230,2026-03-13 02:49:15,success,0
user41,9038087547,8594,95.33.73.150,2026-02-24 22:28:20,success,0
user30,8919500947,18825,245.174.157.244,2026-03-08 22:18:00,fraud,1
user41,9883396887,36062,200.254.239.21,2026-02-18 22:35:57,success,0
user26,6608174626,25363,177.168.157.191,2026-02-26 21:26:16,success,0
user26,8772191761,26430,115.164.191.41,2026-01-03 13:49:45,success,0
user22,6039200855,33339,81.214.92.40,2026-01-23 07:02:46,success,0
user33,9700201592,38431,218.36.254.129,2026-02-18 12:10:29,success,0
user10,7803814454,15260,234.68.52.142,2026-02-16 02:22:37,fraud,1
user39,7889428125,33060,176.213.210.219,2026-02-24 07:35:21,success,0
user11,8127098041,19424,91.25.33.13,2026-02-14 08:22:31,fraud,1
user48,6766988072,44833,211.139.184.47,2026-03-18 03:44:53,success,0
user33,9400009845,41593,213.169.129.18,2026-02-01 08:40:50,success,0
user10,6176144879,47321,123.155.82.130,2026-02-07 12:13:08,fraud,1
user24,6766029109,73,245.102.39.21,2026-02-17 17:53:12,success,0
user13,8752036881,45908,58.231.118.74,2026-02-01 08:01:56,fraud,1
user15,7802822717,45197,204.241.161.191,2026-01-21 19:51:37,fraud,1
user40,8657930130,31699,139.68.86.18,2026-02-16 18:17:03,success,0
user29,8813580140,43237,132.80.215.149,2026-02-26 21:32:44,fraud,1
user5,6878814008,41221,98.240.165.147,2026-03-19 21:38:06,success,0
user1,8890344528,45417,205.76.106.112,2026-03-13 10:30:37,success,0
user30,6845607010,37306,77.112.7.255,2026-01-13 22:40:59,fraud,1
user45,7144452451,15836,20.99.251.1,2026-03-02 12:03:37,fraud,1
user20,6827959418,5609,29.207.205.17,2026-02-20 18:58:46,success,0
user43,8101531198,38387,111.115.41.210,2026-03-06 01:40:59,success,0
user38,7685363468,14454,161.171.59.180,2026-02-10 04:51:01,success,0
user19,8490598850,43857,112.11.76.73,2026-02-19 01:25:24,fraud,1
user12,6334818860,25630,73.114.53.80,2026-01-23 16:31:27,fraud,1
user46,8350635906,31868,255.237.120.114,2026-02-06 12:38:17,success,0
user44,7484248831,4355,46.255.140.156,2026-03-13 15:02:43,success,0
user40,7437897885,11329,207.23.50.83,2026-01-16 21:58:12,success,0
user47,9262366055,36544,184.146.129.44,2026-03-10 06:10:10,success,0
user33,6354770592,28332,44.239.53.173,2026-03-07 00:40:41,fraud,1
user18,6026502772,25321,159.69.40.53,2026-01-17 21:46:04,fraud,1
user42,9919610846,30266,47.151.9.209,2026-01-10 14:11:00,fraud,1
user44,7101108488,3917,101.11.190.13,2026-01-02 18:08:58,success,0
user35,6372028318,4964,152.60.107.46,2026-03-08 20:08:36,success,0
user39,9430987572,12105,115.162.255.216,2026-03-07 21:51:40,success,0
user2,9006389574,12692,173.225.202.60,2026-01-23 05:15:21,success,0
user11,8809028249,23417,148.70.8.82,2026-03-20 18:27:04,fraud,1
user32,9466161401,49119,195.185.196.103,2026-01-21 04:24:06,success,0
user1,6150338634,17601,203.15.237.186,2026-01-23 15:38:03,fraud,1
user6,7977145421,24460,133.183.104.93,2026-01-08 07:57:11,success,0
user22,6637652560,31055,208.38.11.239,2026-01-16 12:05:37,fraud,1
user1,9684111365,27797,130.46.52.146,2026-01-23 04:39:03,success,0
user8,8304514024,24601,236.109.173.253,2026-01-01 05:13:15,success,0
user28,9491907175,43010,159.51.50.59,2026-03-11 17:53:59,fraud,1
user44,6444063163,8695,101.13.84.39,2026-02-06 00:50:01,success,0
user28,6470304320,10417,10.61.254.46,2026-03-20 13:27:02,success,0
user18,9611896966,33082,22.138.35.205,2026-03-08 17:07:48,success,0
